date,from,type,kWh,unit_price,amount
2020/07/10,18,Punta,0.196,0.05274900128,0.010338804251
2020/07/10,19,Punta,0.115,0.05179730814,0.005956690436
2020/07/10,20,Punta,0.62,0.05017321798,0.031107395148
2020/07/10,21,Punta,0.413,0.05367768088,0.022168882203
2020/07/10,22,Punta,0.708,0.0534272568,0.037826497814
2020/07/10,23,Valle,0.944,0.03748451748,0.035385384501
2020/07/11,0,Valle,1.041,0.04298577712,0.044748193982
2020/07/11,1,Valle,0.505,0.03778172112,0.019079769166
2020/07/11,2,Valle,0.14,0.03541249712,0.004957749597
2020/07/11,3,Valle,0.168,0.03443956908,0.005785847605
2020/07/11,4,Valle,0.11,0.0333286371,0.003666150081
2020/07/11,5,Valle,0.119,0.03335672912,0.003969450765
2020/07/11,6,Valle,0.141,0.03325273316,0.004688635376
2020/07/11,7,Valle,0.103,0.03384992214,0.00348654198
2020/07/11,8,Valle,0.177,0.03416581558,0.006047349358
2020/07/11,9,Valle,0.305,0.03509543372,0.010704107285
2020/07/11,10,Valle,0.638,0.0352058478,0.022461330896
